rank,subject
8.229981544224016,trading india
9.207942947733939,last week volatility natural gas market think agreed
7.580227851586993,re back office process definition
11.54708969690767,re update process
8.258821432870562,weather database
8.333317197447144,additional information dallas ase february th
7.37210475532726,trend analysis select commodity group
9.842550118307472,prc rep
13.277137131224293,re metal
10.011677423215902,enron japan weekly update
9.196298755201257,draft doorstep budget
12.222424001439292,planned pre prc meeting
6.977577829436189,people asked review schedule
7.197669767659019,var limit usage graph
7.2283749362396055,continental power case greater experience breadth view
8.852055146788558,test result eol management report
8.773715329917932,todd hall
5.942148055054625,new hire orientation monday june
18.31626697015716,re global operation controller forum
7.559408078690258,enron communication change name enron broadband service eb
8.708050884340341,audit update
10.937534569273655,re dinner next week
9.760029122430451,sitara cpr availability
7.519396718120074,new meeting report
8.964466060695226,gmm mar
9.082346661233812,communication workshop
7.936746393330303,re risk position eugenio perez
7.922543080143833,upcoming discretionary var limit change
9.171315165004593,enron europe fx ir brm
8.201813106388732,mg aa due diligence final draft report
7.7044933870244,commodity logic request
11.613703857188971,job function list
10.523789830608484,doorstep personnel london
8.498223363963456,view print doorstep report
8.869471204935307,performance management process new password
7.908808924297722,sec var
8.266468431005237,audit point
6.51981012193675,kristin albrecht completed effective interviewing skill
12.472090514825142,re hiring practice summer intern
7.789455871886393,organizational change
10.414237263925049,global risk management operation
8.73543323399563,timeline global standard global reporting implementation
17.581018017246706,sydney singapore presentation
11.210365709667807,request submitted access request stewart range enron com
13.145558825653614,global risk management operation weekly operating report
5.315653629974335,enovate dpr
11.62203284786777,request submitted access request victoria storey enron com
9.23953086183755,global standard additional info
8.064894312366294,oslo payment issue
13.522805847802251,re dinner next week
8.064495402040416,pp e cwip protocol hpl transition
8.511785261744773,transition
8.060576621651458,strategic system plan
3.2670390570019014,srd
8.422288192185828,status report ena ni issue manager director level
6.818263990432506,enron metal fx rho
9.86429816288173,plan global market
14.109746289429987,congratulation
10.99223483691264,weekly report
5.759563002467394,tokyo staffing
8.013253646824012,associate analyst super saturday participation
8.507650098577837,pgl unify training
7.458368896075435,dpr consists going
6.433443132643827,
9.021752769775642,final copy memo
6.126060411688916,clickpaper transactable
6.858539886504562,merchanting metal update
7.79291954770934,associate analyst fall recruiting
10.311003530061617,lng contract
8.680786632774758,gbn sunday meeting agenda
7.870192018950654,organizational announcement
7.7708005826155375,trade warehouse mtg purpose
9.879148787304844,meeting morning
9.252466958023481,need run little project next week
13.971792478960934,congratulation
6.066383914035228,ou cultivation
8.478871299726226,forrester research `` net energy hit hypergrowth ``
14.153206489452968,congrats
11.168684601326058,request submitted access request dale seymour enron com
9.161181242500382,transfer ee
13.275030979508935,word congratulation
10.178782484252157,enron japan weekly update
8.258821432870562,weather database
7.689447267455619,revenue model dart board
9.398660528474329,re clearing user meeting
7.813143397231745,summary cash flow event
11.391187250764718,request submitted access request sirinart lott enron com
8.408428992297607,controller back office
5.965584752916671,final
6.465019067227959,managing director vice president election
10.598904231195863,inception document discus pm meeting
16.7786927697783,re introduction
8.238081781927875,cao staff meeting
10.386521800393282,japan weekly conf update
8.990757986364766,summer job position
10.892464660289534,egm management summary hot list
10.554253296979253,global risk management operation
7.958677092995222,india
12.266588600378245,business review meeting global data management
7.332175739836827,limit violation notification
8.382026032619025,mariner doorstep report
14.498294853077567,congratulation
10.35136813933951,re annual report var disclosure open item
11.367150179331686,request submitted access request priya jaisinghani enron com
9.124244677695602,re limit violation notification process
6.824144692508589,na gas power limit
7.552440822705761,re mg middle office integration issue timetable
10.352947844420042,enron japan weekly update
9.564428117592392,approval reviewer
6.704698870068725,accomplishment
7.319790934280588,organizational chart global trading operation
8.414054948069813,eol average deal count
15.177619600221805,congratulation
8.334480981393387,opportunity
10.53452134740077,global risk management operation
9.989743579630176,mid year review resume
8.114510069019435,demo w louise
11.75907586669753,re book admin pipe gas daily option book
7.1367075759055,shared service
9.903806842181227,president day holiday
7.924014274178439,eol average deal count year end edition
7.4227173983505015,metal recycling action
8.539044693207714,ena offsite may rd th
21.8830102914263,re global operation controller forum
9.84383973937094,re interim operational accounting tax service porvided
7.728235506338165,attendee wednesday night dinner cafe annie
8.119861652318566,new profit center
6.874920395554279,ase february dallas tx
6.483748412809308,dpr
6.029717802246505,prudency
11.425695154552136,hpl status
7.067217092487482,associate analyst prc update
8.037762142937389,ena offsite
5.371475118016002,prudency
12.058177666080077,re transitional assignment
9.059920158245808,re mpr
13.512085589765713,congratulation
5.03797875240834,junior achievement
8.207291025847319,re reporting line sydney risk officer
7.7679663719998,re violation memo th october
4.486182516917874,contact detail enron japan
6.394582921468591,fernley
8.967235831093747,cash flow ei gns gas prc
10.695350970900149,re commoditylogic team contact info
9.336091980784614,business review
11.409051750953067,re aep hpl standing meeting
19.90895832696338,re anniversary
10.147345186495514,presentation
11.357234332651515,sally beck group
17.29039376296738,re unify
8.132926623149457,estimate power cashflows
9.758594831848955,bad debt
8.964657091282756,re internal feedback prc
9.404629474653404,doorstep report
7.484140378573486,fw b service
7.945165711345094,transition item
14.174482824583498,congratulation
10.3338365519147,wellesley information
7.4449078144709615,re tds project
7.933376778315087,intranet site
8.225850704063937,`` project doorstep `` target date
10.006027661696843,global operation forum
7.6070087694712045,killed trade
8.996939280028927,prc
6.645553787787758,re global product houston organizational announcement
9.068985725633532,mg meeting update
7.412115219151713,march th mtg write
8.528188834728518,important gbn meeting change
8.656547522802082,enron net work
7.716297407506317,brent darft letter
8.941936288724321,ena eops recruiting business plan
9.268321303028715,eol activity ltd
8.548721900251929,prc summary report
6.935077010040113,ny meeting report
10.48769073139174,latest org chart european trading support
10.134651395714958,risk management policy
5.913555012111016,re larence snowden
6.944324483370452,commoditylogic com
8.54718104429753,update calgary
8.263764115525,sec var
8.896824911188519,re update prc process vp
7.261175385107627,re uk gas late deal input deal booking error ol hit
8.154849772297077,sap coe call volume enron embrace ehronline
8.354306441775185,aep hpl update
7.95264969056622,january brown bag session
9.033320497390767,ou energy management student
18.538144034915124,re lng
10.915500303069338,closure required mid year prc result associate analyst
50.83088670390199,re congratulation
8.750902950979107,bandwidth trading
8.602024168559998,cp follow
9.421519492980728,visit houston
9.935380618918442,organization chart
8.6414262730683,dear friend family
9.617949483110142,ut offer status
6.674529728931347,promotion
8.047165123954278,please read
12.429400620730089,global standard report september
10.823758695622223,clickpaper test
12.89411231217429,re www energyclear com
9.39389357248797,commodity logic
5.605735816764092,sally
11.17670107510456,request submitted access request anabella desouza enron com
7.529655372035642,organizational change
5.362641381366373,re genoil addition mpr
9.497793248151108,upcoming risk management policy change
9.020072311390786,summer internship
8.232305253811324,need improvement manager director
12.773661064949103,re trading support operation london
10.401085763334633,vacation
11.624821995098104,request submitted access request cheryl ingstad enron com
7.6971402879722906,moving forward
6.741881349585019,accomplishment
8.489411285100298,clickpaper com confirming entity
7.58945106320456,sap feedback followup
5.371897039033097,new hire orientation monday june
9.089409865701473,enn new issue
8.050513545283776,balancing hpl
7.207988924546802,rovar sharpe ratio risk return graph
7.157874049178862,mg mo bo functional group reporting line
15.00567159213021,re authorised trader montreal chicago
7.665236954408997,re january managing operational risk
14.328919159609475,re associate analyst super saturday participation
9.419015415241889,internal move
10.146869312539316,re financial confirm np
8.773979390979052,distribution version risk mgmt policy
1.4467053123761697,please see attached document associate analyst program
10.328688589449555,work progress update
7.879580584638143,resume zach streight
9.180111235113609,task force memo
8.162041155631973,re transparently controlling wholesale trading business
6.730883350821897,industry canada
6.034186278315491,benchmark
10.311003530061617,lng contract
13.388703094969,re metal
4.420240309200075,organizational announcement
8.901702005068266,re risk position eugenio perez
8.513210029697527,ase information harvard business school
6.23621096096736,re added role
13.564410108943722,re commitment week
8.093817046022357,re enron trading
7.925286273162696,class confirmation james scribner
9.214661866282567,new financial operation contact energy operation
8.076796434220089,enron network offsite
8.962003894008758,re september status report
6.7422830061232215,re cocoa trading
8.256153022069059,business risk management reporting
8.935682129566699,business risk management
7.82511027065466,enron wholesale service legal department
9.403975563209189,global conference
14.377393009686317,re authorised trader montreal chicago
9.144015823655776,panama doorstep report
9.518698419235623,global standard valuation methodology change model approval
8.273775464434356,egm due diligence team member
11.159496360256831,re ut enron mba excellence scholarship winner announced
8.451124189634463,recruiting issue
8.049886001243252,year end performance evaluation due
8.013988838677161,reporting line sydney risk officer
8.572183914213001,status `` pcg wish list ``
8.702235636253288,ena analyst associate
9.389576246486692,ena management committee
7.276670991934378,ase hypertiles final report
7.8816947562305515,ice new user enrollment
7.439653357209391,accounting director position robert bob mickits big energy
9.128334722236678,ena executive offsite may columbia lake
6.491700710342103,fw woman really important read
4.852001225739227,aircard activation
7.8228091031539515,memo office chair
7.730261485350291,commoditylogic financial invoice exchange vl
9.408020774405099,mid year review turned
5.910511490760747,ase attendee
7.997786408119148,thanks mtg discus unify issue plan moving forward
9.238856614372896,new format mg weekly report
16.54885679849219,congratulation
6.378685245702075,ou recruiting
9.799178681701854,mgmt summary hot list
6.9736271436157535,re risk metric
10.855180260411206,new hire associate analyst orientation
7.9275643864345,project door step sydney singapore
8.598079010100543,`` project doorstep `` day reminder
8.726810254169454,eol average deal count
8.532357370682275,retention plan four manager
8.58183546563364,enron metal fx
8.29507258439527,ut resume
15.034297712060198,weekly report risk issue
8.095077246549469,r squared world tour
7.488684885409712,ut accept decline
11.748234443055795,request submitted access request dan harrell enron com
10.984321725414794,re cost revenue information
5.08800634395366,supervisory leadership curriculum
10.328490233254804,organizational change
8.20373512112261,opportunity discus
5.501417602306465,sap training statistic attendance
9.389227650968317,may recall met jp morgan luncheon year back
9.161248923048714,ou alumnus list gi
8.216192872076322,draft org announcement
8.209837304434943,new graph
9.619589895273533,jennifer johnson resume
7.208421550012908,active dormant book list
9.006675807334076,re new rc sally beck southern cone risk management group
9.619317777112848,mid year prc
7.952938312202789,doorstep meeting
9.42943864977795,re enron mba excellence scholarship thank note
9.1890965398999,note sent john sherriff name thought
7.499848936505806,upcoming compensation analysis
6.934108905655767,eol summary report
8.001087492015262,physical financial tagg
8.407847065726259,schedule prc meeting
15.828386743742106,re lng contract
5.045323191115208,accomplishment
7.313044785904536,update
9.788549916889448,re var credit trading
8.984926485293666,june super saturday result assignment
15.312920602542519,re mo presentation
7.305066760165732,ee organizational announcement
7.192341182347921,promotion
11.62252991563173,re deal model
6.733532443250611,re
7.5500630718326445,re customer feedback
10.038994449457185,uk power april curve validation profit report
9.938161881753471,status hpl transfer aep
7.783217897979726,commoditylogic module demo
5.154278929370751,assistant holiday gift
12.382794149841438,new power company reserved share program
10.296196007277267,confirmation
8.929707826876115,somewhere live
7.638619099412649,updated approval authorization
8.959086292630493,re houston visit doorstep
8.546347461851068,cutoff time eol gas transaction
7.607526111868543,draft strawman
11.108017297111935,prudency report
7.019864728623463,re mg russian prepayment exposure
8.259303884243868,panama city doorstep
8.117018265378224,re transfer ee
18.108330604517437,congratulation
9.352559261262584,re vacation march th
7.567877374071196,enron japan commercial support model
7.616117174308125,new version view data database
11.91662158154536,request submitted access request victoria storey enron com
7.422093892200837,schedule c reserve
10.628673756789365,re mariner doorstep report
10.24930868806397,wellhead desk new headcount
8.822009049594023,trading support operation london
9.24980220505383,frank dejesus input sheila walton hr personnel
4.825587644112314,far east write ups
8.578196506138337,re question office space new building
8.042688018183954,bridge monitoring
8.599023947076745,hpl outsourcing agreement
7.780493434113326,ba sao paulo
9.331513623531622,risk system problem log
7.268907753300168,merlin aa due diligence final report
13.212452790285624,re doorstep report
9.848535311308689,confirmation
8.159570822658372,assigned advertising book talk
11.782581159713923,request submitted access request kelly lombardi enron com
7.810544580577814,doorpost post doorstep
11.080190553335637,re book admin pipe gas daily option book
7.514390225500245,personal trainer
6.004521673666931,catalytica write
9.069751326630955,energy operation presentation analyst orientation
8.380716170968828,new line item
8.866026845304978,average eol non eol deal per day
7.9971727971365665,mg intergration
6.698068425172336,entex
15.524313396520268,re management summary
10.038312770824632,mgmt summary hot list
10.5498939888637,global system matrix
8.80851574244415,re mpr
9.396851282533678,org announcement enron global market
10.066590712641272,fw mgmt summary hot list
6.126060411688916,clickpaper transactable
9.802162197793173,associate analyst information lunch
11.82544422829812,request submitted access request andrew burk enron com
7.9866478489388175,discussion implementing definition trading office
8.691209221925323,evaluation turned
9.212414633668986,completed review
9.251366779566862,interim operational accounting tax service porvided ena
8.466745897280845,re aec issue
18.327911713504164,re global operation controller forum
8.848770311812071,marketing plan entelligence
8.303644534930463,japan update
9.02871195607877,fw tower space
8.834333478454866,meeting
8.743304817055309,re commodity logic strategy overview
5.46766892567926,enron europe office summary
13.15933733086721,manual wire sign
8.201637390170992,entelligence phase
7.958677092995222,india
7.567877374071196,enron japan commercial support model
6.651353787855925,officialized book listing
10.169118449579152,re project triple lutz
8.156164366308365,fw imbalance r
7.978701561723135,project doorstep responsibility matrix
7.972030397645619,schedulec dailyo xl
7.489969011236626,re eim resource
7.806574126767881,re enpower production argentina power
9.15166077530362,re paul quilkey
7.141672152498207,erd review
12.983045595515543,rescheduling portland
8.369569266811553,ut recruiting team
7.339285055613863,gcp sap mid office system master data issue
7.365391503935729,revised strategy
9.481364820015349,promotion memo
7.847243182648797,new building
8.5017495974199,project door step
28.229828187925875,re stuff
7.437322522920252,fw hoooooooray
10.735532996705732,fw mgmt summary hot list
2.680781257802454,finally remembered
11.11176149807072,request submitted access request chris bowling enron com
8.156720595064286,september ncl meeting
8.962127941660565,meeting
9.894025162729186,oslo next week
24.33339073511448,re portland
7.6508240607478495,power failure
7.3945117876242135,new counterparty
6.203292599038897,inderpal singh
7.93808568622132,merchant asset group
8.685370036490566,re note sent john sherriff name
7.934167958030374,fx trader authorisation enronmetals
8.180542227297256,ena organizational change
10.789732822920175,re annual report var disclosure open item
8.136460185038615,japan update
8.788841538599842,system outage nomination impact follow
5.797269242003181,dell order confirmation
8.899164883262566,salary increase logistics scheduler
8.224538475493507,contractor worked month enron
9.992053022841827,hr status update
8.436765064823282,new staffing contact
8.610366654183354,enron mg spain meeting
10.120041588679289,go discussion jeff morning
5.2794765922144595,ncl
7.8153889055543235,organisational announcement
7.933172655037422,re mg integration resource requirement
9.461999523167636,re limit violation notification process
32.74225641446643,re subject
10.541258516023454,access mary solmonson e mail
7.32310937333492,continental power case greater experience breadth view
8.67680116970488,sap financials unify interface coordination mtg
7.66681036078494,japanese power market
7.866215407497029,doorstep rac responsibility
32.15324859606562,re subject
8.455834215253404,unify financials update go forward cut calendar
8.249312285866099,april th ou presentation
7.7072713614549375,brent note
6.383288257627214,celebrate texas excellence
7.2510682922122776,date evening event
8.785924399606479,india trading
8.528731729688023,clickpaper review
8.781046080863224,re doorstep expense
7.26210723538798,value
9.141000959994503,envision meeting structure way forward
9.384905264754172,re trading track question
9.535405676085912,houston visit baby picture
7.235337354293493,resume margaret dhont
9.728648808376146,leadership development progress
14.525578538478051,re hpl sale energy operation task list
4.057077851059764,attitude foreigner japanese hold
9.021167879726182,ut alumnus
8.95494229478322,dallas trip
8.408126752440458,enron technology showcase announcement
11.470538380442921,dpr access
7.566083182537416,fundamental operating standard
8.963050621817402,intranet site
11.695585019975045,request submitted access request wes williams enron com
9.091774331870807,prc meeting agenda recap
8.247740710911101,ou fall date
8.470400558241101,last call accountant
8.163614606337703,commoditylogic exposure tracker meeting
10.582225794519976,re associate prc meeting rescheduled
11.355853303159188,garcia munte exposure summary
8.891993436248251,marketing support presentation mike mcconnell
9.53108141361273,mariner door step
8.46221995976177,year end performance feedback
6.1263551407603005,sally
9.204777590436876,ee report entelligence
7.606818841414264,re intern acceptance decline
7.430403145643084,objective session
6.837948041335948,direction enron hangar
48.8153005444854,re congratulation
4.8322421257706285,weekend
7.933453203666928,re london hotel
11.572232947423805,re associate prc meeting
7.461259107152312,brent slide rick causey mtg
10.363275257118696,re commoditylogic module demo
7.51949217041921,re perry gas sap override issue
12.116633269148549,sempra
7.1408693739272,revised promotion announcement
9.167067909901828,aep hpl transition issue
10.147679060193088,new building
11.157802383235298,request submitted access request kara l boudreau enron com
8.56498946887094,draft offsite april ppt
10.206769109080815,approval overdue access request bob hall enron com
8.757405866054256,aep hpl update
11.616542254156784,request submitted access request andrew burk enron com
7.652349631175852,wellesley team meeting minute
9.400168098159082,plan timeline
8.249647075135318,ou trip
9.059920158245808,re mpr
9.227537270856638,anniversary
11.375107210140538,request submitted access request sharon farrell enron com
4.787683326260507,organizational announcement
7.9866478489388175,discussion implementing definition trading office
25.022672086898616,re global risk management operation
6.048501435773337,reporting council member enron business unit
8.574106188486152,follow voice mail
7.940540712056268,energy operation promotion
6.8332821993064154,rice university mba executive
4.9347876150576395,written acceptance received thursday january part
7.709819656011752,sap go live review aa
8.731951455846007,eugenio perez
11.24255009608661,re transitional assignment
10.163111645196194,contact commodity logic
8.257898219379584,updated meet w sally hr program
9.180081739458727,march curve validation memorandum
13.84758068941178,re todd hall
10.223123789871025,thomas lowell
10.442820417186525,v v memo beth tilney
9.895824415131642,energy operation related project update discussion next
4.6989854540995974,direct report john louise
8.779404513052134,mtm value eol transaction
11.742751733456421,thank
6.689725970816537,re path name file extentions
8.488027375567611,fw imbalance r
6.807425459337923,re ibm india
9.10838191351546,analyst distribution
7.488352693001152,doorstep meeting additional action step
9.843036784383717,telephone recording
7.141668263183227,four new graph
8.757638222268199,sec var may
8.58654633474919,detail analyst
7.066632842701684,global market limit
5.428477978234256,potential outsourcing customer gas financial
8.615656199019389,quarter end dpr process
7.506742121057824,updated approval authorization
6.880672862321786,outstanding performance statement
9.091235718775287,intern compensation
5.633925263977603,mtm recon
18.358482477333677,re interview
6.606137623914846,people consider recruiting
8.57150839929472,ena analyst associate
8.650436252788797,production migration guideline
8.647456078439,ena offsite
15.403091541341663,congratulation
8.101833142155087,ou interview
13.533881613916822,re update confirmlogic
8.320067442382312,wellesley list
7.402492505790732,fx taskforce phase one final report mailed michelle bray
10.968846172106158,summer analyst
10.986795338006612,re full time analyst opp
8.05618658003847,india
10.673474395673884,re jordan comment doorstep meeting
16.25832855604056,re latest
8.893253487561411,operational risk meeting
9.312417813846901,`` project doorstep `` day reminder
9.490024532555102,sec var
6.897361173752997,tammy
7.45858435508537,update
8.616250832857505,lng update
10.549744959944908,visit
8.964466060695226,gmm mar
11.465306389805214,request submitted access request steve moen enron com
7.629372217951146,final associate analyst prc beck
8.59030895681843,ut development meeting tuesday february
9.018606697410224,salary adjustment promoted employee
11.766409073746797,re london risk reporting
9.274109705251776,etc survey action planning
6.187904920182152,souad mahmassani
10.239268880242351,associate prc meeting
5.775126656976704,ou offer
9.18757930988342,re eops salary survey questionnaire
10.490876273090628,associate analyst program enron wide email
8.625681951626847,re executed performance review
7.668367301813885,retention policy trading tape
10.557900352195187,global risk management operation
5.556849509858079,today signing deadline full time intern offer
8.228968950057709,sap licensing
8.59873075976988,dealbench
6.883224706305104,re fw director level impact influence
9.26443671826175,global operation controller forum
8.283848105581871,eis invoice may
7.561332412586579,fw cgi related target orig
7.777727770280914,intern offer ut
7.635559189906506,re potential gas system exposure
7.507113408073528,first draft strategy doorstep
8.619683232031289,staff meeting
12.292481201232025,global risk management operation weekly operating report
13.191824024774057,consolidated global standard
7.884598831944098,please grant access application request kker rrjnr
7.50859446859929,new oslo office going live
8.967235831093747,cash flow ei gns gas prc
11.539332468914456,request submitted access request dan harrell enron com
9.139415574196917,global ee status
12.041524990627527,question site
8.312806638836939,meeting
9.385762783574647,summer cookout
9.510583397110048,clcikpaper cost per trade
10.445707268240735,global risk management operation
7.089727185641017,metal imminent action update
7.0370046732452485,date info
7.4823157537811475,sec var
8.442204686887232,meeting business report
6.122251940856094,ase link
5.896910320134583,bankruptcy
8.097072083938848,commodity logic project
6.562605458233813,clickpaper executive summary
12.110485051689471,global risk management operation weekly operating report
8.114787678277107,var training
10.477373730455058,re killed eol deal
8.500190316106604,fw cm rfp response
11.604057922122712,request submitted access request wes williams enron com
8.330563206248225,lunch w sally thursday june
10.108391865204615,enpower cash flow
8.115357019002934,london doorstep phase responsibility matrix
11.562758810896433,global standard
8.667294039678708,final ee london doorstep accompanying documentation
11.254918936195086,request submitted access request anabella desouza enron com
8.466503857474384,fw cm opportunity
13.145558825653614,global risk management operation weekly operating report
10.801654453269265,prc todd
6.453967627116445,entelligence website
8.95297706076275,update inclement weather plan
7.500355497130691,part finished sec var missing october
8.910179050073669,ou march
5.941960895177821,ou logistics
8.205825372447668,meeting reminder
7.8152262932114756,schedule c
8.481903997520144,training
7.195106447685273,hi thing
10.24265569861293,global intelligence status cost
9.057688244081623,associate analyst prc information session june
6.5081338345074915,new arrival
8.178549162970137,wellesley spring recruiting
8.384806065641367,status reporting
9.82940028441324,reporting
7.396067882569316,file directory etc
7.6211131579983755,var priority
10.4746730055181,reporting workshop
7.740578689378783,re eol japan
6.6968889241628995,promotion
13.476359436053718,congrats
8.318586544360404,staffing process
7.535036782985723,bonus
7.394930051021038,re london spreadsheet feed
8.160439753368266,india status update
9.587468879490668,manual wire
8.128926177552785,var training
11.850097834837094,re move
6.97290703964188,analyst placement
9.957609592167794,ena super saturday june
13.41186335446142,weekly summary meeting tomorrow
8.31496799088686,note ase studio
10.73066812878296,re timing audit
15.541945976225099,re hpl book record
8.31142664549082,invitation ase studio workshop agenda review sally office
9.212397066670974,building database exception reporting
7.574141107764263,action last doorstep meeting
8.232305253811324,need improvement manager director
9.417177342817554,wellhead desk new headcount
5.529234189233898,upward feedback
7.412497978526628,fw impact influence
7.87619715196947,uk submission position
10.801654453269265,prc todd
9.24158442709585,re eops salary survey questionnaire
9.061000384686784,draft strawman
7.7679663719998,re violation memo th october
7.057593770151096,`` change `` meeting levering e commerce infrastructure
8.365509306369164,sec var
9.23777212323622,updated presentation mf
15.00567159213021,re authorised trader montreal chicago
8.076784938372702,weekly mg enron integration report th th june
5.110754353543033,re
7.817278314338837,mariner
8.181972181425197,project doorstep
8.749191731341226,summer reception ii
12.016332213104917,re uk drift
9.372185634082081,todd hall
10.807914669048834,new building
7.940835042844387,general alarm enron metal recycling
8.086118642242159,continental power officialisation v r
11.009925910400325,prc stuff
10.9828992089151,interview
9.041227923893878,ou corporate view
7.209560415559215,re financial trade
11.97400481257606,know made good progress respect morning report egm
7.4495535695849515,texas lowry may mba executive
11.940931976165588,re cost revenue information
5.053576057189513,lumber reload facility premier
6.777373298713535,please note change `` mid year performance review process ``
9.655980680447508,houston trip
7.267456264996459,organizational change
10.483727388792841,portland doorstep report finding followed
9.306820074411537,final information ase dallas feb
7.914438474656535,revised associate prc information
8.080214788136532,commercial support tokyo
8.504417598238746,middlo office slide board presentation version
7.935425991849171,re entelligence posting
8.708861307284447,top level
10.300762111105557,mid year prc
7.508585941052872,fw cgi proposal update
8.014360564436695,re weather book admin
8.37972802554043,schedule c
10.34493674189016,fw mgmt summary hot list
5.551904599185077,pulse
9.309115428757941,offer june rd super saturday
6.741754981163279,human resource organization
8.27820044211278,mid year performance feedback
11.463820910336423,request submitted access request anabella desouza enron com
9.912369491532026,re tagg modification request
9.232822925008177,houston gbn steering committee june th
8.623722702331959,pp e cwip protocol hpl transition
8.248517187070574,re enlighten common timetable
8.653679580806127,market risk operational risk report
8.421452131550748,unify sap interface
8.030535333903728,ql dpr reclass
12.222424001439292,planned pre prc meeting
9.96625180123755,draft singapore office finding
10.022231495720138,helsinki presentation
5.573917778254119,accomplishment
9.353078797079275,hpl staffing
5.297250901732829,enpower
8.512020622974308,associate analyst program survey
8.75322269682597,london risk reporting
5.878809168565797,wellesley hotel confirmation sept th
8.170021407232376,class confirmation james scribner
9.944706566929131,approval reviewer
8.687761058347578,due dilligence checklist acquisition
7.564457641148615,date evening event
9.287026234254872,risk control policy bandwidth six month extension
11.978343456198793,global risk management operation
7.654254499454329,commodity logic request
14.974195501633602,re door step
9.33147041478839,year end performance feedback
5.886035226277127,potential outsourcing customer power
7.827705393478092,resume zach streight
9.522355925455328,consolidated london doorstep finding
8.560632179868383,calling texas ex
4.995397162880673,ncl
7.812511261806504,commodity logic request
8.96023058459283,chicago
13.669744838699325,re planned pre prc meeting
9.545397408373775,todd hall
6.4077902271668234,managing director vice president election
4.981986174699375,organisational announcement tani nath
9.368195571393223,headcount increase
7.430318696387319,travel announcement
8.243878568638591,re liquid limit oct
9.604566290984017,canadian outsourcing deal
7.636881292360475,ena legal expenditure
9.641885365821222,aep action
7.862791002957332,enron host annual analyst conference provides business overview
9.471017124291615,anniversary
10.378586738909831,oslo next week
7.026124230080822,re metal imminent action update
12.380267435451499,enron net work e policy
9.954643766969198,re suggestion floor meeting location
8.11710648127863,killed eol deal
9.283449619710392,eops salary survey questionnaire
9.20197482088413,equity var
7.2158964508290415,action item
8.55606093951616,third report helsinki office
9.60649989745789,helsinki report
10.790128005944778,transaction municipality governmental agency
9.6580488492005,re working may th dinner scholarship recipient
8.292785122502805,enlighten inception document executive summary
9.84868101688369,global entelligence status
8.551176777411651,global market monitor jan
9.162859725294087,hpl service transition summary
9.115151596727111,ut degree list
7.269125841356925,see
12.165073866398565,control needed ensure cashflows received infinity
9.6887234096891,role description promotion memo
5.047758607511512,order improve efficiency segregation duty within
7.843336846573944,active inactive book website
9.620543197517053,prc rep information breakfast
9.743128380354923,prc
8.03180364568144,intern interview october
11.717936160237377,congrats
8.438318123363995,enn new issue
10.36040241245383,fw mgmt summary hot list
14.391384112829536,re hpl book record
11.329658330404907,global ops task force week ending
15.105964688488308,congratulation
7.49850660075475,fw gordon heaney acceptance
9.116490607245408,signing confirmation
9.719944579720373,follow prc email distributed
8.334383448133684,enron europe remote office note specific sally
8.204632548691489,re authorized trader montreal chicago
9.087639687489856,candidate contact information
6.811971054526982,book split update
9.55822341512863,re var credit trading
10.545512049615962,need run little project next week
7.991808168759917,associate analyst super saturday participation additional request
8.434845964406179,eol average deal count
7.188089435008566,wellesley revised strategy
8.747166504567076,follow india
6.9050735473086515,group split
8.017379727938076,re enron japan commercial support model
9.657066141090517,operational risk offsite agenda
7.332175739836827,limit violation notification
10.515102996621218,re cover
7.685895398923388,re wellesley super saturday candidate lunch dec
11.675394981203572,request submitted access request eddie shaw enron com
10.678332572645171,re associate prc input needed
6.903533247481148,listing possible recruit
6.238811675932158,tokyo
9.046053957390182,lunch
7.059319478082241,technology transfer
8.583276924739636,re trip london next week
6.034186278315491,benchmark
6.627942225542089,item nam regular mtg reminder
7.815982576038009,re `` project doorstep `` target date
10.32695577594678,japan weekly update
6.99902341156238,mg russian prepayment exposure
8.401706267890459,looking lng contract
7.6223303419371,unify performance issue priority number one
6.6553822221234284,ena tax department promotion organization chart
8.322480631044172,jennifer bagwell resume
8.087728208456797,re enron metal staff lotus note
8.854172619824341,reporting
11.606869978428731,request submitted access request brian oxley enron com
11.076312239061178,request submitted access request priya jaisinghani enron com
9.603636538111264,clickathome coming soon
9.074170987832012,update process
7.5205355822691455,sap licensing
10.082056383204941,fw mgmt summary hot list
10.214198049577957,re eb position
8.440195779124181,actual number staff
16.577567289173693,re unify
8.384807815454968,meeting reminder
9.210076181647342,sec var
8.427988262735743,re various topic
9.739402129864162,hpl question
6.914430669498861,true say
14.024805756802703,pre prc meeting
11.34389450928015,request submitted access request cheryl ingstad enron com
10.840225827198248,got something gas th
7.642340618414771,fw clara carrington
8.347159082827178,fw director level impact influence
8.798603509730183,re executive report viewer
8.349878886394817,ena vega offsite
7.9185939134407475,re accounting transaction done bridgeline
9.207267968819469,darron giron emw risk management lead
6.948485401475271,organization announcement
10.915500303069338,closure required mid year prc result associate analyst
7.288071739209456,draft announcement
9.776868557751273,global market monitor mar
7.5151844887102985,potential accommodation
5.139180355662148,resignation jenny lu
12.754698427629014,weekly report may june
9.875129779318268,re doorstep meeting additional action step
8.150614466482544,confirmcorp info
7.533540022132713,re cgi proposal update
12.17329780159889,re ut enron mba excellence scholarship winner announced
8.877701873787572,continental power curve validation april
10.452603211701046,fw mgmt summary hot list
